procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 129175928 104716 374004    0    0     0   744 3728 11490  0  0 97  3  0
 0  1      0 129176200 104772 374228    0    0     0   748 3789 12447  0  0 96  3  0
 1  1      0 129175040 104844 374408    0    0     0   760 3684 11579  0  0 97  3  0
 0  1      0 129174720 104904 374488    0    0     0   660 3763 11312  0  0 96  3  0
 1  1      0 129173984 104948 374512    0    0     0   704 3746 12250  0  0 97  3  0
 0  2      0 129174080 104992 374676    0    0     0   724 3760 11800  0  0 96  3  0
 0  1      0 129174080 105008 374756    0    0     0   680 3733 12264  0  0 97  3  0
 0  1      0 129174512 105020 375024    0    0     0   644 3627 10935  0  0 97  3  0
 1  1      0 129174368 105068 375052    0    0     0   740 3798 11696  0  0 96  3  0
 0  1      0 129174112 105136 375224    0    0     0   736 3596 12196  0  0 96  3  0
 0  1      0 129173872 105212 375328    0    0     0   752 3832 12486  0  0 96  3  0
 1  1      0 129173704 105272 375408    0    0     0  1676 3791 11181  0  0 97  3  0
 0  1      0 129173536 105360 375556    0    0     0   680 3964 11647  0  0 96  3  0
 0  2      0 129172920 105400 375708    0    0     0   760 3844 12386  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129172800 105476 375892    0    0     0   760 3917 12269  0  0 97  3  0
 0  1      0 129172616 105516 375944    0    0     0   616 3777 11656  0  0 97  3  0
 0  1      0 129173272 105584 376032    0    0     0   832 3983 12486  0  0 97  3  0
 0  1      0 129173200 105656 376080    0    0     0   772 3861 12592  0  0 96  3  0
 0  1      0 129172800 105724 376276    0    0     0   700 3827 12275  0  0 96  3  0
 0  1      0 129172816 105764 376488    0    0     0   656 3788 11669  0  0 97  3  0
 0  1      0 129172560 105848 376584    0    0     0   740 3837 12320  0  0 97  3  0
 0  1      0 129172320 105920 376664    0    0     0   728 3730 11767  0  0 97  3  0
 0  1      0 129172032 106012 376864    0    0     0   736 3811 12330  0  0 96  3  0
 0  1      0 129171856 106044 377048    0    0     0   616 4107 10713  0  0 97  3  0
 0  1      0 129171456 106100 377172    0    0     0   684 4116 11598  0  0 96  3  0
 0  1      0 129170784 106144 377420    0    0     0   784 4307 12525  0  0 96  3  0
 0  1      0 129169760 106184 377632    0    0     0  1764 4151 12028  0  0 97  3  0
 0  2      0 129169360 106244 377652    0    0     0   680 3836 10919  0  0 97  3  0
 0  2      0 129168880 106300 377920    0    0     0   756 3844 11598  0  0 97  3  0
 0  1      0 129167696 106364 377912    0    0     0   776 4091 13182  0  0 96  3  0
 0  2      0 129167488 106416 378088    0    0     0   812 3906 12623  0  0 97  3  0
 0  1      0 129167336 106472 378144    0    0     0   576 3638 10764  0  0 96  3  0
 0  1      0 129167096 106536 378376    0    0     0  1732 3903 11785  0  0 97  3  0
 0  2      0 129168024 106564 378496    0    0     0   760 3774 11761  0  0 97  3  0
 0  1      0 129167200 106608 378584    0    0     0   748 3855 12353  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129167696 106640 378628    0    0     0   660 3741 11486  0  0 96  3  0
 0  1      0 129168136 106668 378612    0    0     0   680 3752 11615  0  0 97  3  0
 0  1      0 129167528 106720 379108    0    0     0   728 3890 11930  0  0 96  3  0
 7  0      0 129167648 106752 379240    0    0     0   744 3793 11881  0  0 96  3  0
 0  2      0 129166816 106800 379440    0    0     0   736 3870 12583  0  0 96  3  0
 0  1      0 129166176 106836 379768    0    0     0   804 4031 13130  0  0 97  3  0
 0  1      0 129165832 106912 379944    0    0     0   752 3765 12394  0  0 96  3  0
 0  2      0 129165936 106976 380084    0    0     0   780 3899 12493  0  0 96  3  0
 1  1      0 129165296 107052 380408    0    0     0   724 3863 12450  0  0 96  3  0
 0  2      0 129165448 107096 380472    0    0     0   724 3804 11904  0  0 97  3  0
 0  1      0 129165208 107156 380668    0    0     0   744 3695 12299  0  0 97  3  0
 0  1      0 129164832 107204 380812    0    0     0   732 3805 11776  0  0 97  3  0
 0  1      0 129164280 107276 380908    0    0     0   688 3568 11603  0  0 97  3  0
 0  1      0 129164024 107328 380904    0    0     0   712 3694 11466  0  0 97  3  0
 1  1      0 129163280 107424 381256    0    0     0   764 3639 11762  0  0 97  3  0
 0  2      0 129162880 107516 381376    0    0     0   712 5605 11637  0  0 96  3  0
 1  2      0 129163056 107584 381452    0    0     0   724 4643 11760  0  0 96  3  0
 2  2      0 129162928 107636 381504    0    0     0   684 4438 11587  0  0 97  3  0
 0  1      0 129161536 107676 381812    0    0     0   716 4823 12448  0  0 96  3  0
 0  1      0 129161912 107780 382004    0    0     0  1784 4155 11788  0  0 96  3  0
 0  2      0 129161760 107828 382088    0    0     0   748 4242 12046  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 129161552 107876 382236    0    0     0   644 3999 11456  0  0 97  3  0
 0  2      0 129161640 107936 382300    0    0     0   800 4137 12818  0  0 96  3  0
 0  1      0 129162008 107980 382516    0    0     0   720 4472 11504  0  0 96  3  0
 1  0      0 129161928 108028 382504    0    0     0   716 4183 12459  0  0 96  3  0
 0  1      0 129160752 108088 382752    0    0     0   652 3956 11209  0  0 96  3  0
 0  2      0 129161024 108152 382784    0    0     0   764 3600 11772  0  0 97  3  0
 1  2      0 129160736 108224 383072    0    0     0   708 3827 11610  0  0 97  3  0
 1  2      0 129160000 108292 383044    0    0     0   736 3660 11548  0  0 97  3  0
 0  2      0 129160264 108336 383376    0    0     0   696 3995 11693  0  0 97  3  0
 1  2      0 129159376 108376 383496    0    0     0   696 3672 11594  0  0 96  3  0
 0  1      0 129158888 108416 383700    0    0     0   740 3831 12309  0  0 96  3  0
 0  3      0 129158448 108592 383928    0    0   432   636 4005 11102  0  0 96  4  0
 0  1      0 129157656 108908 384252    0    0   380   564 3824 10587  0  0 96  3  0
 0  1      0 129157104 108968 384336    0    0     0   656 3816 11510  0  0 97  3  0
 0  2      0 129154000 110152 384688    0    0  1756   592 4610 10965  0  0 95  4  0
 0  3      0 129147008 112228 386056    0    0  2956   408 4034 9279  0  0 95  5  0
 0  2      0 129149616 112996 386860    0    0  1652   496 4559 10424  0  0 94  5  0
 1  3      0 129146480 114828 387580    0    0  2744   388 3879 8709  0  0 92  7  0
 0  1      0 129144904 115164 387992    0    0   548   756 4205 11953  1  0 95  4  0
 0  2      0 129144512 115212 388028    0    0     0   708 3729 11841  0  0 97  3  0
 1  1      0 129143872 115820 388384    0    0   604   656 3951 11595  1  0 96  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129142720 115876 388564    0    0     0   816 3883 12452  0  0 96  3  0
 0  1      0 129143232 115912 388696    0    0     0   692 3642 11049  0  0 97  3  0
 0  1      0 129143584 115944 388788    0    0     0  1708 3751 11758  0  0 97  3  0
 0  1      0 129143488 115984 388924    0    0     8   732 3908 11595  0  0 97  3  0
 0  1      0 129143056 116032 389160    0    0     0   752 3813 11961  1  0 96  3  0
 0  1      0 129142864 116064 389224    0    0     0   676 3724 11246  0  0 96  3  0
 0  1      0 129142848 116140 389372    0    0     0   684 3754 11575  0  0 97  3  0
 0  1      0 129142152 116208 389512    0    0     0   700 3792 11394  0  0 97  3  0
 0  1      0 129141080 116264 389752    0    0     0   748 3812 12060  0  0 97  3  0
 0  1      0 129140736 116340 389864    0    0     0   708 3785 11393  0  0 97  3  0
 0  1      0 129141120 116452 389932    0    0     0   668 3652 11323  0  0 97  3  0
 0  1      0 129140512 116508 390156    0    0     0   720 3815 11467  1  0 96  3  0
 1  1      0 129140688 116552 390260    0    0     0   824 3638 10732  0  0 97  3  0
 0  1      0 129139936 116616 390376    0    0     0   712 3744 12228  0  0 97  3  0
 0  1      0 129140016 116720 390552    0    0     0   688 3940 11524  0  0 96  3  0
 0  1      0 129140064 116792 390672    0    0     0   716 3830 11681  0  0 97  3  0
 0  1      0 129139520 116812 390840    0    0     0   712 3709 11234  0  0 97  3  0
 0  2      0 129139392 116900 391016    0    0     0   704 3663 10689  0  0 97  3  0
 0  2      0 129139584 116980 391120    0    0     0   704 3905 11412  0  0 96  3  0
 0  1      0 129139024 117060 391284    0    0     0   708 3779 11833  0  0 96  3  0
 0  1      0 129139312 117116 391452    0    0     0   768 3827 11393  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129138784 117132 391620    0    0     0   616 3681 10832  0  0 97  3  0
 0  1      0 129139072 117180 391656    0    0     0   784 3804 12056  1  0 96  3  0
 0  1      0 129138840 117272 391584    0    0     0   740 3723 11422  0  0 97  3  0
 0  1      0 129137920 117340 392024    0    0     0   728 3737 11946  0  0 97  3  0
 0  2      0 129136792 117392 392068    0    0     0   620 3713 10599  0  0 97  3  0
 0  1      0 129137280 117444 392328    0    0     0   716 3869 11955  0  0 96  3  0
 0  1      0 129137488 117492 392548    0    0     0   772 3634 11411  0  0 97  3  0
 0  1      0 129136704 117576 392676    0    0     0   712 3826 11476  0  0 96  3  0
 0  1      0 129136016 117636 392804    0    0     0   632 3646 11128  0  0 97  3  0
 0  1      0 129135168 117684 392804    0    0     0   704 3664 11353  0  0 96  3  0
 2  2      0 129135456 117688 393020    0    0     0   720 3614 11363  0  0 97  3  0
 1  1      0 129135200 117716 393184    0    0     0   740 3969 12275  0  0 96  3  0
14  1      0 129134872 117812 393280    0    0     0   656 3585 11163  0  0 97  3  0
 0  1      0 129134640 117884 393284    0    0     0   688 3913 11422  0  0 97  3  0
 0  1      0 129133600 117936 393432    0    0     0   732 3977 11478  0  0 97  3  0
 0  1      0 129133472 118020 393600    0    0     0   716 3980 11962  0  0 96  3  0
 0  1      0 129133600 118060 393752    0    0     0   720 3646 11323  0  0 97  3  0
 1  2      0 129133232 118088 393884    0    0     0   760 3805 11774  0  0 96  3  0
 0  1      0 129133280 118160 394028    0    0     0   768 3850 12402  1  0 96  3  0
 0  1      0 129132920 118184 393764    0    0     0   728 3754 11776  0  0 96  3  0
 0  1      0 129133224 118244 393720    0    0     0   680 3596 11457  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129134208 118268 394088    0    0     0   752 3957 12477  0  0 96  3  0
 0  1      0 129134192 118344 394200    0    0     0   744 3734 11785  0  0 97  3  0
 0  1      0 129133608 118388 394360    0    0     0   732 3740 11742  0  0 97  3  0
 0  1      0 129133152 118448 394452    0    0     0   772 3776 12439  0  0 97  3  0
 0  1      0 129133656 118496 394452    0    0     0   652 3664 11594  0  0 96  3  0
 0  2      0 129133696 118568 394748    0    0     0   712 3647 11746  0  0 96  3  0
 0  1      0 129134448 118648 394948    0    0     0   736 3747 11975  0  0 96  3  0
 0  1      0 129133664 118692 395044    0    0     0   708 3876 11474  0  0 96  3  0
 0  1      0 129133560 118752 395208    0    0     0   676 3705 11232  0  0 97  3  0
 1  1      0 129133320 118816 395284    0    0     0   696 3662 11292  0  0 96  3  0
 0  2      0 129132736 118880 395492    0    0     0   732 3862 11830  0  0 96  3  0
 0  1      0 129133296 118944 395612    0    0     0   796 3784 12412  0  0 97  3  0
 0  1      0 129133536 119024 395672    0    0     0   664 3674 11591  0  0 97  3  0
 0  1      0 129133792 119080 395856    0    0     0   632 3651 10936  0  0 96  3  0
 0  1      0 129133680 119140 395988    0    0     0   760 3882 12372  0  0 96  3  0
 0  1      0 129133048 119208 396172    0    0     0   748 3768 11832  0  0 96  3  0
 0  1      0 129133536 119272 396320    0    0     0   684 3696 11651  0  0 97  3  0
 0  1      0 129132960 119344 396420    0    0     0   588 3552 11218  0  0 97  3  0
 0  2      0 129132608 119380 396564    0    0     0   744 3822 11869  0  0 97  3  0
 0  1      0 129133248 119436 396636    0    0     0   720 3847 12454  0  0 96  3  0
 0  1      0 129133712 119480 396876    0    0     0   748 3818 12312  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129133632 119524 397024    0    0     0   640 3567 10093  0  0 97  3  0
 0  1      0 129133744 119604 397164    0    0     0   696 3786 11876  0  0 96  3  0
 1  2      0 129133488 119636 397312    0    0     0   712 3686 11819  0  0 97  3  0
 0  1      0 129132560 119700 397396    0    0     0   664 3812 11653  0  0 97  3  0
 0  1      0 129133064 119752 397400    0    0     0   672 3533 11297  0  0 97  3  0
 0  1      0 129132992 119800 397700    0    0     0   756 3729 11300  0  0 96  3  0
22  1      0 129132640 119880 397804    0    0     0   736 3761 11574  0  0 96  3  0
 0  1      0 129131304 119948 398096    0    0     0  1768 3940 11801  0  0 97  3  0
 0  1      0 129130992 119988 398236    0    0     0   660 3641 10819  0  0 97  3  0
 0  1      0 129130624 120072 398384    0    0     0   704 3711 11184  0  0 96  3  0
 0  1      0 129130360 120140 398560    0    0     0   812 3825 11779  0  0 97  3  0
 0  1      0 129130608 120192 398616    0    0     0   828 3834 12470  0  0 97  3  0
 0  1      0 129130160 120244 398796    0    0     0   624 3605 11311  0  0 96  3  0
 1  2      0 129129896 120336 398952    0    0     0   728 3786 11708  0  0 96  3  0
 0  1      0 129129568 120380 399100    0    0     0   760 3928 12438  0  0 96  3  0
 0  1      0 129128656 120392 399256    0    0     0   716 3911 11590  0  0 97  3  0
 0  1      0 129128272 120448 399256    0    0     0   644 3679 11345  1  0 96  3  0
 1  1      0 129129472 120504 399620    0    0     0   712 3755 11618  0  0 96  3  0
 0  1      0 129128968 120556 399756    0    0     0   784 3726 11864  0  0 97  3  0
 0  1      0 129129432 120608 399924    0    0     0   748 3862 11796  0  0 96  3  0
 0  1      0 129128248 120628 400100    0    0     0   664 3751 12179  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129128272 120680 400176    0    0     0   756 4566 11724  0  0 97  3  0
 0  1      0 129128400 120728 400400    0    0     0   680 4306 11657  0  0 97  3  0
 0  2      0 129127616 120788 400548    0    0     0   728 3874 11757  0  0 97  3  0
 0  1      0 129127288 120828 400584    0    0     0   668 4077 11743  0  0 96  3  0
 1  1      0 129127632 120860 400876    0    0     0   644 3764 11358  0  0 97  3  0
 0  1      0 129127024 120908 401024    0    0     0   708 3778 11498  0  0 97  3  0
 1  2      0 129125584 120924 401216    0    0     0   776 3991 11862  0  0 96  3  0
 0  1      0 129125920 120948 401408    0    0     0   704 3754 11491  0  0 96  3  0
 0  1      0 129126048 121000 401536    0    0     0   660 3749 11291  0  0 97  3  0
 1  1      0 129126296 121048 401572    0    0     0   680 3758 11242  0  0 97  3  0
 0  1      0 129125528 121068 401608    0    0     0   728 3920 11404  0  0 97  3  0
 0  1      0 129126152 121136 401976    0    0     0   648 3571 11077  0  0 97  3  0
 0  1      0 129125568 121192 402100    0    0     0   728 3855 11351  0  0 97  3  0
 0  1      0 129125568 121236 402428    0    0     0   676 3737 11363  0  0 97  3  0
 2  0      0 129125024 121276 402572    0    0     0   696 3678 11078  0  0 97  3  0
 0  1      0 129125792 121320 402756    0    0     0   748 3779 11128  0  0 97  3  0
 0  1      0 129125584 121416 402900    0    0     0   704 3806 11257  0  0 96  3  0
 0  1      0 129125312 121468 403024    0    0     0   712 3853 11400  0  0 96  3  0
 0  1      0 129125440 121568 403184    0    0     0   760 3827 11986  0  0 96  3  0
 0  1      0 129125296 121612 403400    0    0     0   680 3749 11370  0  0 96  3  0
 0  1      0 129124408 121676 403468    0    0     0   752 3825 11347  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129124376 121732 403488    0    0     0   712 3689 11269  0  0 97  3  0
 0  1      0 129123824 121772 403836    0    0     0   784 3784 12013  0  0 96  3  0
 1  2      0 129123152 121840 403952    0    0     0   692 3595 10694  0  0 97  3  0
 0  1      0 129122896 121932 404112    0    0     0   756 3824 11994  0  0 96  3  0
 0  1      0 129122512 121968 404172    0    0     0  1760 3811 11164  0  0 97  3  0
 0  1      0 129121744 122024 404408    0    0     0   788 3927 12251  0  0 97  3  0
 0  1      0 129121736 122084 404608    0    0     0   676 3871 11672  0  0 97  3  0
 0  1      0 129121456 122176 404732    0    0     0  1784 3840 11454  0  0 97  3  0
 0  2      0 129121312 122208 405008    0    0     0   684 3610 10870  0  0 97  3  0
 0  1      0 129120544 122240 405168    0    0     0   736 3764 11459  0  0 96  3  0
 0  1      0 129120336 122320 405220    0    0     0   684 3748 11748  0  0 97  3  0
 0  1      0 129120096 122336 405540    0    0     0   728 3792 11756  0  0 96  3  0
 0  1      0 129119016 122384 405584    0    0     0   688 3670 12274  0  0 97  3  0
 0  1      0 129117328 122456 405872    0    0     0   704 3849 11782  0  0 97  3  0
 0  1      0 129117704 122516 405944    0    0     0   732 3582 11591  0  0 97  3  0
 1  2      0 129117488 122540 406100    0    0     0   720 3702 11403  0  0 96  3  0
 0  1      0 129116992 122588 406148    0    0     0   696 3997 11980  0  0 96  3  0
 1  1      0 129116128 122648 406140    0    0     0   672 3835 10699  0  0 96  3  0
 0  1      0 129115360 122688 406576    0    0     0   696 3693 11236  0  0 97  3  0
 0  1      0 129115136 122736 406692    0    0     0   732 3816 11912  0  0 96  3  0
 0  1      0 129114192 122844 406876    0    0     0   772 3772 11401  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129113584 122944 406880    0    0     0   584 3593 10357  0  0 97  3  0
 0  1      0 129114240 123024 406896    0    0     0   684 3708 11328  0  0 97  3  0
 0  1      0 129113528 123060 407068    0    0     0   660 3792 11290  0  0 97  3  0
 0  2      0 129113648 123092 407288    0    0     0   756 3862 11533  0  0 96  3  0
 0  1      0 129113248 123116 407460    0    0     0   700 3723 11402  0  0 97  3  0
 0  1      0 129113368 123136 407604    0    0     0   704 3698 11966  0  0 97  3  0
 0  1      0 129113200 123164 407768    0    0     0   708 3824 10731  0  0 96  3  0
 1  1      0 129112352 123212 407908    0    0     0   768 3754 12022  0  0 96  3  0
 0  1      0 129112496 123256 407980    0    0     0   700 3789 11438  0  0 97  3  0
 0  1      0 129111568 123316 408048    0    0     0   680 3661 11023  0  0 97  3  0
 0  1      0 129111936 123364 408376    0    0     0   624 3679 11204  0  0 97  3  0
 1  1      0 129111848 123432 408392    0    0     0   736 3740 11432  0  0 97  3  0
 0  1      0 129111120 123476 408628    0    0     0  1808 3879 11489  0  0 96  3  0
 0  1      0 129111424 123520 408660    0    0     0   672 3682 11230  0  0 97  3  0
 0  1      0 129111120 123588 408800    0    0     0   724 3770 11262  0  0 96  3  0
 1  2      0 129110000 123660 409052    0    0     0   772 3775 11574  0  0 96  3  0
 0  1      0 129109760 123712 409068    0    0     0   684 3969 11327  0  0 97  3  0
 1  1      0 129109672 123772 409368    0    0     0   636 3649 11096  0  0 97  3  0
 0  1      0 129109488 123852 409440    0    0     0   688 3690 11286  0  0 96  3  0
 0  1      0 129109376 123916 409580    0    0     0  1800 3725 11508  0  0 96  3  0
 0  1      0 129109112 123992 409652    0    0     0   724 3833 11507  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129108992 124024 409996    0    0     0   692 3703 11256  0  0 96  3  0
 0  1      0 129108152 124068 410144    0    0     0   680 3697 11166  0  0 96  3  0
 0  1      0 129108560 124120 410244    0    0     0   676 3794 11420  1  0 96  3  0
 0  1      0 129108304 124196 410384    0    0     0   792 3768 11310  0  0 97  3  0
19  1      0 129107696 124260 410516    0    0     0   716 3793 11727  0  0 96  3  0
 1  1      0 129108000 124304 410536    0    0     0   580 3566 10635  0  0 97  3  0
 1  1      0 129107488 124372 410676    0    0     0   764 3908 11502  0  0 96  3  0
 0  1      0 129106800 124468 410776    0    0     0   740 3764 12166  0  0 97  3  0
 0  1      0 129107056 124532 410788    0    0     0   760 3754 11324  0  0 96  3  0
 0  1      0 129106576 124548 411172    0    0     0  1668 3779 10787  0  0 97  3  0
 0  2      0 129106688 124584 411368    0    0     0   720 3712 11697  0  0 97  3  0
 1  1      0 129106472 124620 411444    0    0     0   724 3846 12393  0  0 96  3  0
 1  1      0 129105584 124664 411480    0    0     0   748 3846 12263  0  0 97  3  0
 0  1      0 129105600 124696 412004    0    0     0   676 3784 10611  0  0 96  3  0
 0  1      0 129105072 124748 412176    0    0     0   672 3927 11335  0  0 96  3  0
 0  1      0 129104880 124780 412176    0    0     0   752 3946 11439  0  0 96  3  0
 0  1      0 129104544 124800 412400    0    0     0   736 3932 12004  0  0 96  3  0
 0  1      0 129105080 124832 412532    0    0     0   684 3781 11282  0  0 97  3  0
 0  1      0 129104112 124904 412468    0    0     0   668 3646 10573  0  0 97  3  0
 0  1      0 129103560 124948 412724    0    0     0   724 3796 11926  0  0 96  3  0
 0  1      0 129103664 125004 412800    0    0     0  1760 3894 11711  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129103760 125068 412820    0    0     0   688 3579 11206  0  0 97  3  0
 0  1      0 129103808 125100 412892    0    0     0   620 3671 10549  1  0 96  3  0
 0  1      0 129102976 125148 413028    0    0     0   784 3809 12149  0  0 96  3  0
 0  2      0 129103096 125216 413144    0    0     0   760 3749 11379  0  0 97  3  0
 0  1      0 129102704 125276 413344    0    0     0   764 3771 11925  0  0 97  3  0
 0  1      0 129102448 125320 413468    0    0     0   680 3837 11409  0  0 96  3  0
 0  1      0 129103040 125368 413532    0    0     0   700 3669 11355  0  0 96  3  0
 2  0      0 129102880 125428 413612    0    0     0   724 3680 11323  0  0 96  3  0
 0  2      0 129102904 125492 413736    0    0     0   796 3645 11328  0  0 97  3  0
 0  2      0 129102168 125576 413780    0    0     0   672 3848 11429  0  0 96  3  0
 0  1      0 129102096 125644 413988    0    0     0   640 3577 11092  0  0 96  3  0
 1  1      0 129102240 125716 414072    0    0     0   788 3789 11536  0  0 97  3  0
 0  1      0 129102912 125764 414316    0    0     0   768 3845 12052  0  0 97  3  0
 0  1      0 129102928 125824 414500    0    0     0   720 3775 11368  0  0 96  3  0
 0  1      0 129103216 125880 414592    0    0     0   712 3672 11250  0  0 96  3  0
 0  1      0 129103248 125952 414732    0    0     0   712 3831 11495  0  0 97  3  0
 0  1      0 129102904 125988 414968    0    0     0   792 3977 12686  0  0 97  3  0
 1  1      0 129103680 126028 415052    0    0     0   724 3824 12295  0  0 97  3  0
 0  2      0 129103824 126116 415228    0    0     0   696 3626 10962  0  0 96  3  0
 1  1      0 129103248 126180 415280    0    0     0   684 3782 11658  0  0 96  3  0
 0  1      0 129102736 126232 415456    0    0     0   756 3697 12319  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129102952 126268 415656    0    0     0   752 3775 11853  0  0 97  3  0
 0  1      0 129103176 126304 415828    0    0     0   692 3597 11611  0  0 97  3  0
 0  1      0 129102416 126332 415960    0    0     0   724 3775 11499  0  0 97  3  0
 0  2      0 129102568 126392 416044    0    0     0   728 3677 11328  0  0 97  3  0
 0  1      0 129102120 126412 416352    0    0     0   732 3983 12000  0  0 96  3  0
 0  1      0 129102192 126428 416412    0    0     0   684 3916 11263  0  0 96  3  0
 0  1      0 129101528 126480 416444    0    0     0   728 3714 11286  0  0 97  3  0
 0  1      0 129101600 126524 416612    0    0     0   752 4290 12061  0  0 96  3  0
 0  1      0 129101528 126568 416736    0    0     0   740 3882 11579  0  0 96  3  0
 0  2      0 129100176 126596 416776    0    0     0   764 3848 12036  0  0 97  3  0
 0  1      0 129100200 126620 417028    0    0     0   648 3713 11102  0  0 97  3  0
 0  1      0 129100032 126656 417140    0    0     0   732 3941 12127  0  0 96  3  0
 0  1      0 129100752 126684 417332    0    0     0   792 4050 12178  0  0 96  3  0
 0  1      0 129100112 126712 417424    0    0     0   696 3695 11312  0  0 97  3  0
 0  1      0 129099376 126740 417668    0    0     0   736 3929 12115  0  0 96  3  0
 1  1      0 129098576 126784 417888    0    0     0   756 3869 12091  0  0 96  3  0
 0  1      0 129099496 126808 417916    0    0     0   756 4057 11533  0  0 96  3  0
 0  1      0 129099568 126836 417972    0    0     0   672 4051 11293  0  0 97  3  0
 0  1      0 129099520 126864 418208    0    0     0   644 4219 11143  0  0 97  3  0
 0  1      0 129098752 126896 418264    0    0     0   748 4126 11662  0  0 96  3  0
 0  1      0 129098368 126932 418440    0    0     0   668 4094 11635  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129098120 126940 418516    0    0     0   724 4208 12213  0  0 97  3  0
 1  1      0 129097696 126996 418728    0    0     0   648 3947 11511  0  0 96  3  0
 0  1      0 129096768 127036 418808    0    0     0   688 3990 11784  0  0 97  3  0
 0  1      0 129097264 127076 418968    0    0     0   700 3974 11643  0  0 96  3  0
 0  1      0 129097360 127104 419084    0    0     0   748 3762 11953  0  0 97  3  0
 0  1      0 129096848 127120 419240    0    0     0   716 4015 11672  0  0 96  3  0
 0  1      0 129097000 127140 419328    0    0     0  1788 3814 11834  0  0 97  3  0
 0  1      0 129096800 127172 419288    0    0     0   768 4002 12578  0  0 97  3  0
 0  1      0 129094872 127200 419592    0    0     0   692 3756 11444  0  0 96  3  0
 0  1      0 129094888 127256 419740    0    0     0   672 3851 11348  0  0 97  3  0
 0  2      0 129094304 127296 419828    0    0     0   780 4244 11824  0  0 96  3  0
 0  1      0 129094016 127328 420164    0    0     0   712 4194 12402  0  0 97  3  0
 0  1      0 129093632 127364 420332    0    0     0   680 4051 11461  0  0 96  3  0
 0  2      0 129093256 127404 420368    0    0     0   672 3929 10960  0  0 97  3  0
 0  1      0 129093832 127464 420556    0    0     0   708 4094 12236  0  0 97  3  0
 0  1      0 129093616 127500 420588    0    0     0   724 4216 11885  0  0 97  3  0
 0  2      0 129093544 127544 420628    0    0     0   736 3733 11839  0  0 97  3  0
 0  1      0 129093840 127556 420784    0    0     0   616 3632 10774  0  0 96  3  0
 0  1      0 129093200 127564 420928    0    0     0   716 3958 12387  0  0 96  3  0
 0  1      0 129093216 127596 421024    0    0     0   760 3981 12130  0  0 96  3  0
 0  2      0 129091888 127620 421196    0    0     0   728 3829 12324  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129092024 127636 421328    0    0     0   700 3844 11594  0  0 97  3  0
 0  1      0 129091088 127668 421412    0    0     0   736 4003 12681  0  0 97  3  0
 0  2      0 129091112 127716 421564    0    0     0   768 3901 11932  0  0 97  3  0
 0  2      0 129091608 127728 421676    0    0     0   668 3693 11534  0  0 97  3  0
 0  2      0 129091472 127772 421860    0    0     0   688 3841 11616  0  0 96  3  0
