procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129304880  10876 293324    0    0     0     0 10885 1459114 33 12 55  0  0
17  0      0 129304968  10884 293328    0    0     0    24 11508 1477348 33 12 55  0  0
20  0      0 129305008  10884 293384    0    0     0     0 11123 1458951 33 12 55  0  0
18  0      0 129305360  10884 293384    0    0     0     0 11258 1461278 33 13 55  0  0
18  0      0 129306024  10884 293432    0    0     0     0 11887 1460225 32 13 54  0  0
18  0      0 129305792  10884 293432    0    0     0    20 11697 1462518 33 12 55  0  0
17  0      0 129305872  10892 293464    0    0     0    12 15413 1457805 33 13 55  0  0
18  0      0 129306048  10892 293428    0    0     0     0 11386 1471721 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129306304  10892 293428    0    0     0     0 14240 1472959 33 12 54  0  0
19  0      0 129305664  10892 293448    0    0     0     0 10332 1477020 33 12 55  0  0
18  0      0 129304912  10896 293472    0    0     4    20 11293 1479464 32 13 55  0  0
19  0      0 129304688  10904 293456    0    0     0    32 14736 1466014 33 12 55  0  0
20  0      0 129303784  10904 293364    0    0     0     0 11452 1448841 33 13 55  0  0
17  0      0 129303624  10904 293412    0    0     0     0 10698 1460585 33 12 55  0  0
18  0      0 129304656  10904 293404    0    0     0     0 14177 1466507 33 12 54  0  0
19  0      0 129304336  10904 293456    0    0     0     0 11732 1458137 33 13 55  0  0
17  0      0 129304592  10912 293460    0    0     0    44 11621 1455763 32 13 54  0  0
19  0      0 129304472  10912 293500    0    0     0     0 11329 1453280 33 13 54  0  0
21  0      0 129304968  10912 293512    0    0     0     0 10780 1492869 33 12 55  0  0
17  0      0 129304832  10912 293520    0    0     0     0 11938 1466510 33 13 54  0  0
19  0      0 129304880  10912 293476    0    0     0     0 11812 1433274 33 13 55  0  0
16  0      0 129305008  10920 293508    0    0     0    40 11382 1448981 33 12 55  0  0
20  0      0 129304840  10920 293556    0    0     0     0 15462 1479688 33 13 54  0  0
20  0      0 129304432  10920 293612    0    0     0     0 39340 1461408 32 13 55  0  0
20  0      0 129303448  10920 293620    0    0     0     0 10287 1469001 32 13 54  0  0
19  0      0 129303400  10920 293684    0    0     0     0 10142 1468343 33 13 55  0  0
18  0      0 129303464  10928 293756    0    0     0    24 10467 1480847 32 13 54  0  0
18  0      0 129303136  10928 293836    0    0     0    24 11435 1474669 33 12 55  0  0
18  0      0 129303168  10928 293836    0    0     0     0 11734 1460964 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129303648  10928 293848    0    0     0     0 11138 1461510 32 14 54  0  0
19  0      0 129303728  10928 293936    0    0     0     0 11024 1457930 33 13 55  0  0
19  0      0 129304032  10936 293904    0    0     0    24 10539 1475854 33 13 54  0  0
19  0      0 129304080  10936 294000    0    0     0    16 19218 1476512 33 13 54  0  0
18  0      0 129304208  10936 294012    0    0     0     0 10971 1477019 33 13 54  0  0
19  0      0 129303640  10936 294092    0    0     0     0 10572 1472935 33 13 55  0  0
19  0      0 129303792  10936 294092    0    0     0     0 10818 1460657 33 13 54  0  0
19  0      0 129303696  10944 294044    0    0     0    24 11500 1458375 33 13 54  0  0
16  0      0 129303648  10944 294052    0    0     0     0 11251 1450866 33 13 54  0  0
16  0      0 129303680  10944 294112    0    0     0    12 10201 1485196 33 13 55  0  0
20  0      0 129303184  10944 294216    0    0     0     0 10132 1503846 33 12 55  0  0
19  0      0 129303096  10944 294236    0    0     0     0 9830 1511567 33 13 54  0  0
18  0      0 129303040  10952 294188    0    0     0    24 9337 1506085 33 13 54  0  0
18  0      0 129303360  10952 294132    0    0     0     0 11770 1465834 32 13 54  0  0
18  0      0 129303120  10952 294136    0    0     0    24 11839 1448404 32 13 55  0  0
16  0      0 129303672  10952 294104    0    0     0     0 10618 1464759 33 13 55  0  0
19  0      0 129303200  10952 294080    0    0     0     0 11068 1465176 33 13 55  0  0
17  0      0 129302912  10960 294156    0    0     0    12 12460 1454520 33 13 54  0  0
17  0      0 129302544  10960 294164    0    0     0     0 11417 1473999 33 13 54  0  0
18  0      0 129302688  10960 294160    0    0     0     0 10946 1478061 33 13 55  0  0
18  0      0 129302592  10960 294144    0    0     0    12 11783 1466555 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129303232  10960 294140    0    0     0     0 12735 1471127 32 13 55  0  0
17  0      0 129303024  10968 294140    0    0     0    24 11646 1460026 33 13 54  0  0
19  0      0 129303528  10968 294144    0    0     0     0 10634 1491298 33 12 55  0  0
21  0      0 129302976  10968 294088    0    0     0     0 11507 1459824 33 13 55  0  0
17  0      0 129302064  10968 294048    0    0     0    16 11100 1456866 33 13 55  0  0
21  0      0 129301992  10968 293996    0    0     0     0 11533 1475678 33 13 54  0  0
20  0      0 129302120  10976 294008    0    0     0    24 11481 1463209 32 13 54  0  0
22  0      0 129301752  10976 294096    0    0     0     0 10952 1484312 33 13 54  0  0
21  0      0 129302624  10976 294152    0    0     0     0 10782 1457227 33 13 55  0  0
20  0      0 129302288  10976 294120    0    0     0    24 12251 1444515 33 12 55  0  0
18  0      0 129301560  10976 294116    0    0     0     0 11989 1455050 32 13 54  0  0
20  0      0 129301832  10984 294108    0    0     0    12 11441 1460396 32 13 54  0  0
16  0      0 129302352  10984 294132    0    0     0     0 15400 1457322 33 13 54  0  0
16  0      0 129301320  10984 294148    0    0     0     0 46719 1442730 32 13 55  0  0
21  0      0 129301368  10984 294136    0    0     0     0 43228 1457235 32 13 54  0  0
17  0      0 129300760  10984 294140    0    0     0    16 40888 1433428 32 13 54  0  0
19  0      0 129301480  10992 294072    0    0     0    28 40543 1451721 32 13 55  0  0
19  0      0 129302232  10992 294088    0    0     0     0 12223 1454618 32 13 55  0  0
21  0      0 129302848  10992 294092    0    0     0     0 12015 1450047 33 12 55  0  0
17  0      0 129302896  10992 294044    0    0     0     0 11074 1463634 33 12 55  0  0
17  0      0 129302808  10992 294060    0    0     0    20 9654 1484991 32 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129302824  11000 294052    0    0     0    24 10550 1471992 33 13 54  0  0
19  0      0 129302392  11000 294016    0    0     0     0 10674 1480933 33 13 55  0  0
20  0      0 129302360  11000 293928    0    0     0     0 9958 1480492 33 13 54  0  0
18  0      0 129302776  11000 293904    0    0     0     0 11451 1454068 32 13 55  0  0
17  0      0 129303208  11000 293952    0    0     0     0 11079 1457937 32 13 55  0  0
17  0      0 129303680  11008 293924    0    0     0    36 11096 1454811 32 14 54  0  0
19  0      0 129303728  11008 293880    0    0     0     0 13608 1435387 33 13 55  0  0
20  0      0 129303376  11008 293864    0    0     0     0 12809 1457654 33 13 54  0  0
20  0      0 129303344  11008 293864    0    0     0     0 10761 1469264 33 13 55  0  0
18  0      0 129303392  11008 293884    0    0     0     0 10727 1478318 32 13 54  0  0
19  0      0 129304184  11016 293856    0    0     0    36 11008 1478869 32 13 55  0  0
19  0      0 129304352  11016 293804    0    0     0     0 11210 1492756 33 13 54  0  0
18  0      0 129304760  11016 293748    0    0     0     0 11495 1476731 32 13 54  0  0
17  0      0 129304656  11016 293804    0    0     0     0 12272 1469111 33 13 54  0  0
18  0      0 129304512  11016 293836    0    0     0     0 10686 1449991 33 13 55  0  0
17  0      0 129303872  11024 293868    0    0     0    12 11702 1455890 32 13 54  0  0
20  0      0 129304256  11024 293880    0    0     0    12 11394 1463653 33 13 55  0  0
20  0      0 129304032  11024 293864    0    0     0     0 11325 1477268 33 13 55  0  0
20  0      0 129303824  11024 293872    0    0     0     0 10315 1495479 33 13 54  0  0
17  0      0 129303856  11024 293864    0    0     0     0 10918 1465708 33 13 54  0  0
19  0      0 129303968  11032 293796    0    0     0    24 11268 1444538 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129303584  11032 293768    0    0     0    16 12114 1461430 32 13 55  0  0
20  0      0 129304216  11032 293760    0    0     0     0 10958 1467725 33 12 55  0  0
17  0      0 129304608  11032 293772    0    0     0     0 11286 1460155 33 13 54  0  0
16  0      0 129303840  11032 293780    0    0     0     0 10737 1453012 32 13 55  0  0
19  0      0 129303704  11040 293772    0    0     0    24 12139 1438618 33 13 54  0  0
17  0      0 129303856  11040 293764    0    0     0     0 11265 1441782 33 13 55  0  0
18  0      0 129304464  11040 293772    0    0     0    20 10468 1472265 33 12 55  0  0
20  0      0 129304480  11040 293776    0    0     0     0 11144 1480343 33 13 55  0  0
20  0      0 129304552  11040 293808    0    0     0     0 11531 1435242 33 13 54  0  0
18  0      0 129305472  11048 293816    0    0     0    12 10948 1438808 33 13 54  0  0
16  0      0 129305416  11048 293868    0    0     0     0 10391 1474987 32 13 54  0  0
19  0      0 129305408  11048 293860    0    0     0    16 11974 1465779 33 13 55  0  0
16  0      0 129305512  11048 293888    0    0     0     0 11245 1461613 32 13 55  0  0
18  0      0 129305392  11048 293888    0    0     0     0 14306 1449167 33 13 54  0  0
18  0      0 129304736  11056 293944    0    0     0    24 15111 1420961 32 13 54  0  0
17  0      0 129303496  11056 294076    0    0     0     0 43476 1425584 32 13 54  0  0
16  0      0 129303824  11056 294104    0    0     0     0 47485 1436618 33 12 55  0  0
18  0      0 129304064  11056 294096    0    0     0    16 35460 1452801 33 12 55  0  0
17  0      0 129304912  11056 294104    0    0     0     0 11143 1430275 33 13 54  0  0
18  0      0 129304832  11064 294064    0    0     0    28 15514 1425960 33 12 55  0  0
18  0      0 129304880  11064 294024    0    0     0     0 10920 1433777 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129305072  11064 294020    0    0     0     0 11878 1460562 33 13 55  0  0
19  0      0 129305400  11064 294084    0    0     0    20 14046 1476708 32 14 54  0  0
17  0      0 129305112  11064 294100    0    0     0     0 10352 1497048 33 13 54  0  0
19  0      0 129304360  11072 294128    0    0     0    24 10997 1482843 33 13 54  0  0
22  0      0 129305936  11072 294156    0    0     0     0 12647 1469653 32 13 54  0  0
17  0      0 129304736  11072 294152    0    0     0     0 11531 1457771 32 13 54  0  0
18  0      0 129304416  11072 294140    0    0     0    24 11091 1471045 33 13 55  0  0
18  0      0 129305280  11072 294144    0    0     0     0 10983 1484597 32 13 55  0  0
17  0      0 129304680  11080 294128    0    0     0    12 11717 1450223 32 13 54  0  0
16  0      0 129303952  11080 294132    0    0     0     0 11603 1463219 33 13 55  0  0
20  0      0 129303840  11080 294140    0    0     0     0 11661 1456816 33 12 55  0  0
19  0      0 129303368  11080 294140    0    0     0     0 11780 1456426 32 13 55  0  0
19  0      0 129303664  11080 294076    0    0     0    12 10238 1466421 33 12 55  0  0
18  0      0 129303232  11088 294080    0    0     0    24 11282 1454952 33 13 54  0  0
18  0      0 129303384  11088 294068    0    0     0     0 13335 1452142 33 12 55  0  0
20  0      0 129303616  11088 294032    0    0     0     0 12124 1462334 32 13 55  0  0
19  0      0 129303808  11088 294004    0    0     0     0 11546 1468727 32 13 55  0  0
19  0      0 129303408  11088 294020    0    0     0    16 12143 1469322 33 13 55  0  0
18  0      0 129302784  11096 294024    0    0     0    24 11439 1454916 33 13 54  0  0
19  0      0 129303104  11096 294060    0    0     0     0 10661 1459537 33 13 54  0  0
22  0      0 129302352  11096 294060    0    0     0     0 16762 1439562 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129302544  11096 294124    0    0     0     0 10316 1467096 33 12 55  0  0
21  0      0 129301904  11096 294164    0    0     0     0 11210 1460377 33 13 55  0  0
19  0      0 129302960  11104 294116    0    0     0    32 11268 1441001 32 13 54  0  0
19  0      0 129302408  11104 294168    0    0     0     0 11429 1452785 33 12 55  0  0
19  0      0 129303264  11104 294168    0    0     0     0 12382 1446320 32 13 55  0  0
18  0      0 129302712  11104 294168    0    0     0     0 11199 1463437 33 13 55  0  0
16  0      0 129302896  11104 294136    0    0     0     0 10797 1479919 33 13 55  0  0
16  0      0 129303520  11112 294120    0    0     0    28 11640 1480274 33 13 54  0  0
16  0      0 129303376  11112 294136    0    0     0     0 11575 1458559 33 13 55  0  0
19  0      0 129303680  11112 294092    0    0     0     0 11089 1451493 33 13 55  0  0
18  0      0 129303672  11112 294124    0    0     0     0 10350 1458056 33 12 55  0  0
21  0      0 129303024  11112 294148    0    0     0     0 10503 1473411 32 13 55  0  0
17  0      0 129303352  11120 294140    0    0     0    24 10004 1474304 33 12 55  0  0
18  0      0 129303088  11120 294212    0    0     0    12 10589 1461240 33 13 55  0  0
17  0      0 129302720  11120 294212    0    0     0     0 10989 1479662 33 12 55  0  0
20  0      0 129302080  11120 294216    0    0     0     0 11182 1477380 34 12 55  0  0
17  0      0 129301696  11120 294368    0    0     0     0 17178 1475429 33 12 54  0  0
18  0      0 129302544  11128 294372    0    0     0    24 54996 1464305 33 12 55  0  0
19  0      0 129302432  11128 294396    0    0     0    20 31365 1458799 33 13 54  0  0
19  0      0 129302368  11128 294324    0    0     0     0 11892 1448100 33 13 54  0  0
19  0      0 129302144  11128 294324    0    0     0     0 11073 1464371 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129302528  11128 294316    0    0     0     0 11862 1458053 33 13 55  0  0
16  0      0 129302112  11136 294364    0    0     0    28 11182 1464547 32 13 55  0  0
19  0      0 129302056  11136 294292    0    0     0     0 10476 1461220 33 13 54  0  0
16  0      0 129301792  11136 294292    0    0     0    24 10521 1473439 33 13 54  0  0
18  0      0 129301640  11136 294336    0    0     0     0 11468 1474880 33 13 55  0  0
18  0      0 129301360  11136 294496    0    0     0     0 10028 1474533 33 13 54  0  0
18  0      0 129301360  11144 294488    0    0     0    12 11000 1477755 32 13 54  0  0
17  0      0 129302192  11144 294552    0    0     0     0 14521 1469206 33 13 54  0  0
19  0      0 129301824  11144 294536    0    0     0    16 12214 1438206 33 13 55  0  0
21  0      0 129301216  11144 294528    0    0     0     0 11788 1438290 33 13 55  0  0
18  0      0 129301528  11144 294472    0    0     0     0 14431 1444930 32 13 55  0  0
16  0      0 129301856  11152 294388    0    0     0    24 11747 1481778 33 13 54  0  0
18  0      0 129302160  11152 294468    0    0     0     0 11776 1465678 33 13 54  0  0
21  0      0 129302032  11152 294468    0    0     0     0 15445 1442265 32 13 55  0  0
20  0      0 129301864  11152 294396    0    0     0    12 11896 1454165 33 13 55  0  0
17  0      0 129300720  11152 294356    0    0     0     0 13070 1444042 33 13 54  0  0
18  0      0 129302512  11160 294368    0    0     0    24 14750 1439533 33 13 54  0  0
20  0      0 129302120  11160 294292    0    0     0     0 11687 1449775 33 13 55  0  0
17  0      0 129302016  11160 294176    0    0     0     0 11070 1462753 33 13 55  0  0
18  0      0 129302376  11160 294220    0    0     0    24 12216 1444456 33 13 55  0  0
20  0      0 129302312  11160 294220    0    0     0     0 11225 1463605 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129302496  11168 294180    0    0     0    12 10888 1463913 33 12 55  0  0
19  0      0 129302000  11168 294172    0    0     0     0 12332 1450309 33 13 55  0  0
18  0      0 129301952  11168 294124    0    0     0     0 10725 1467615 32 13 54  0  0
17  0      0 129301552  11168 294124    0    0     0    16 12218 1475150 32 13 54  0  0
22  0      0 129301840  11168 294084    0    0     0     0 10131 1460656 32 13 55  0  0
22  0      0 129301928  11176 294028    0    0     0    24 11549 1454453 33 13 54  0  0
17  0      0 129302112  11176 294100    0    0     0     0 10915 1462186 33 13 55  0  0
17  0      0 129301200  11176 294140    0    0     0     0 10725 1487693 32 13 54  0  0
20  0      0 129301056  11176 294140    0    0     0     0 10940 1463052 33 13 55  0  0
20  0      0 129301408  11176 294156    0    0     0    12 10125 1467511 33 12 55  0  0
17  0      0 129301544  11184 294148    0    0     0    24 10181 1469806 33 12 55  0  0
19  0      0 129302264  11184 294204    0    0     0     0 10398 1470177 33 13 54  0  0
17  0      0 129301568  11184 294148    0    0     0     0 11920 1461148 33 13 54  0  0
20  0      0 129301680  11184 294152    0    0     0     0 11802 1454660 32 13 55  0  0
18  0      0 129302688  11184 294152    0    0     0    16 11923 1458534 33 13 55  0  0
20  0      0 129302288  11192 294180    0    0     0    24 11507 1457968 33 13 54  0  0
19  0      0 129301792  11192 294164    0    0     0     0 10654 1475886 33 13 55  0  0
18  0      0 129302032  11192 294164    0    0     0     0 10062 1476198 33 13 54  0  0
18  0      0 129302448  11192 294148    0    0     0     0 19967 1453669 32 13 54  0  0
19  0      0 129302456  11192 294132    0    0     0     0 26458 1467676 33 13 54  0  0
18  0      0 129302048  11200 294156    0    0     0    40 10974 1465183 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129302720  11200 294136    0    0     0     0 11572 1484156 33 13 54  0  0
20  0      0 129302728  11200 294128    0    0     0     0 11254 1470247 33 12 55  0  0
19  0      0 129303232  11200 294120    0    0     0     0 11533 1448571 33 12 55  0  0
20  0      0 129303224  11200 294120    0    0     0     0 11643 1465226 33 12 55  0  0
22  0      0 129303768  11208 294072    0    0     0    32 11629 1460053 33 12 55  0  0
19  0      0 129303360  11208 294104    0    0     0     0 12597 1459108 32 13 54  0  0
18  0      0 129303272  11208 294064    0    0     0     0 11848 1453309 33 13 54  0  0
18  0      0 129304656  11208 294088    0    0     0     0 11445 1470376 33 13 55  0  0
19  0      0 129304064  11208 294132    0    0     0     0 11693 1460055 32 13 55  0  0
20  0      0 129303680  11216 294156    0    0     0    24 11290 1461331 32 13 54  0  0
17  0      0 129304696  11216 294156    0    0     0    12 11541 1433893 32 13 55  0  0
21  0      0 129303776  11216 294196    0    0     0     0 11282 1441246 33 13 55  0  0
18  0      0 129304720  11216 294236    0    0     0     0 11688 1436997 32 14 54  0  0
20  0      0 129305232  11216 294236    0    0     0     0 12277 1454341 33 13 55  0  0
17  0      0 129305232  11224 294220    0    0     0    24 12180 1434154 33 13 55  0  0
22  0      0 129304080  11224 294248    0    0     0    16 13045 1456489 33 13 54  0  0
19  0      0 129303744  11224 294224    0    0     0     0 10844 1459420 32 13 55  0  0
19  0      0 129304288  11224 294216    0    0     0     0 11495 1476557 32 14 54  0  0
18  0      0 129305104  11224 294176    0    0     0     0 11389 1480924 33 12 55  0  0
19  0      0 129305072  11232 294116    0    0     0    24 11899 1466611 33 13 54  0  0
19  0      0 129305952  11232 294116    0    0     0     0 11642 1446381 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129305248  11232 294084    0    0     0    20 12107 1437093 33 12 55  0  0
19  0      0 129304496  11232 294092    0    0     0     0 12800 1430420 33 13 55  0  0
21  0      0 129304368  11232 294140    0    0     0     0 10941 1454610 33 13 55  0  0
22  0      0 129303920  11240 294188    0    0     0    12 10637 1425868 33 12 55  0  0
18  0      0 129304256  11240 294244    0    0     0     0 10999 1436384 33 13 55  0  0
18  0      0 129305008  11240 294156    0    0     0    16 11031 1466531 33 13 55  0  0
20  0      0 129304608  11240 294152    0    0     0     0 11944 1445981 33 13 55  0  0
16  0      0 129304192  11240 294216    0    0     0     0 25354 1447665 33 13 54  0  0
19  0      0 129304168  11248 294248    0    0     0    24 11607 1451893 33 12 55  0  0
18  0      0 129303280  11248 294272    0    0     0     0 10358 1471428 33 13 54  0  0
17  0      0 129302960  11248 294332    0    0     0     0 10951 1452807 32 13 55  0  0
16  0      0 129303472  11248 294324    0    0     0    12 11518 1453721 33 13 54  0  0
17  0      0 129303744  11248 294280    0    0     0     0 12472 1462508 33 13 54  0  0
17  0      0 129303488  11256 294272    0    0     0    24 11680 1475984 32 13 54  0  0
20  0      0 129303600  11256 294192    0    0     0     0 10653 1477847 33 12 55  0  0
23  0      0 129303640  11256 294152    0    0     0     0 10576 1471051 33 13 55  0  0
19  0      0 129303544  11256 294156    0    0     0    20 20316 1459609 33 13 54  0  0
18  0      0 129303304  11256 294136    0    0     0     0 51380 1468510 32 13 54  0  0
20  0      0 129303376  11264 294200    0    0     0    24 49811 1468575 33 12 55  0  0
17  0      0 129302736  11264 294232    0    0     0     0 58379 1465011 32 13 54  0  0
19  0      0 129303024  11264 294192    0    0     0     0 22961 1433016 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129302904  11264 294160    0    0     0    20 10910 1458446 33 13 54  0  0
19  0      0 129303696  11264 294136    0    0     0     0 10933 1477816 33 13 55  0  0
18  0      0 129303000  11272 294088    0    0     0    24 10794 1466764 33 13 54  0  0
19  0      0 129302664  11272 294076    0    0     0     0 10146 1481207 33 13 54  0  0
20  0      0 129303096  11272 294124    0    0     0     0 11007 1457534 33 12 55  0  0
19  0      0 129302816  11272 294148    0    0     0    12 10214 1453034 33 12 55  0  0
20  0      0 129302488  11272 294116    0    0     0     0 10990 1435652 33 13 54  0  0
17  0      0 129303232  11280 294112    0    0     0    24 10299 1464492 33 12 55  0  0
22  0      0 129303040  11280 294116    0    0     0     0 10705 1453854 33 12 55  0  0
19  0      0 129303056  11280 294108    0    0     0     0 11511 1445512 33 12 54  0  0
17  0      0 129303312  11280 294100    0    0     0     0 10522 1474796 33 12 55  0  0
20  0      0 129303424  11280 293984    0    0     0    24 10884 1466395 32 13 55  0  0
21  0      0 129304320  11288 293972    0    0     0    12 11814 1473454 32 13 54  0  0
18  0      0 129304144  11288 293868    0    0     0     0 11896 1467179 32 13 55  0  0
17  0      0 129304264  11288 293868    0    0     0     0 11355 1469716 33 13 55  0  0
16  0      0 129303968  11288 293820    0    0     0     0 11985 1452097 33 12 55  0  0
17  0      0 129304240  11288 293796    0    0     0    12 11021 1447390 33 13 54  0  0
16  0      0 129303968  11296 293796    0    0     0    24 15410 1439172 32 13 55  0  0
19  0      0 129304472  11296 293820    0    0     0     0 11834 1462989 33 13 54  0  0
23  0      0 129304720  11296 293816    0    0     0     0 12174 1476968 32 13 54  0  0
19  0      0 129304832  11296 293856    0    0     0     0 10382 1446477 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129304320  11296 293856    0    0     0     0 10406 1477574 32 13 55  0  0
17  0      0 129303968  11304 293888    0    0     0    40 10829 1466336 33 13 55  0  0
16  0      0 129303968  11304 293928    0    0     0     0 11133 1443767 33 13 54  0  0
17  0      0 129304176  11304 293992    0    0     0     0 10718 1464200 33 13 54  0  0
19  0      0 129304160  11304 294008    0    0     0     0 12234 1440129 32 13 54  0  0
17  0      0 129304304  11304 293872    0    0     0     0 12561 1475310 33 12 55  0  0
19  0      0 129304448  11312 293852    0    0     0    24 10715 1472378 33 13 55  0  0
19  0      0 129304448  11312 293852    0    0     0     0 11050 1488210 32 13 55  0  0
17  0      0 129305264  11312 293844    0    0     0     0 12571 1462277 32 13 54  0  0
21  0      0 129305152  11312 293844    0    0     0     0 11799 1456075 32 13 55  0  0
17  0      0 129304296  11312 293844    0    0     0     0 11771 1465253 33 13 55  0  0
20  0      0 129304760  11320 293756    0    0     0    24 11478 1485725 33 13 55  0  0
19  0      0 129304552  11320 293760    0    0     0    24 11406 1476872 33 13 54  0  0
17  0      0 129305056  11320 293760    0    0     0     0 10964 1457002 33 13 54  0  0
19  0      0 129305200  11320 293748    0    0     0     0 11655 1449500 32 13 55  0  0
17  0      0 129305760  11320 293716    0    0     0     0 11946 1448302 32 13 55  0  0
18  0      0 129305280  11328 293716    0    0     0    12 11387 1470181 33 13 54  0  0
18  0      0 129304928  11328 293668    0    0     0    16 10713 1495109 33 13 55  0  0
19  0      0 129305040  11328 293660    0    0     0     0 20819 1463877 33 13 54  0  0
19  0      0 129305568  11328 293636    0    0     0     0 57785 1456303 33 12 55  0  0
21  0      0 129305840  11328 293624    0    0     0     0 54332 1446492 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129306128  11336 293616    0    0     0    28 18707 1462220 32 13 55  0  0
17  0      0 129305672  11336 293600    0    0     0     0 11499 1460650 33 13 55  0  0
19  0      0 129305160  11336 293600    0    0     0    20 11885 1452200 33 13 54  0  0
18  0      0 129305936  11336 293608    0    0     0     0 11217 1483000 33 12 55  0  0
16  0      0 129305424  11336 293608    0    0     0     0 11227 1460698 33 12 55  0  0
19  0      0 129305328  11344 293592    0    0     0    24 11012 1449338 32 14 54  0  0
16  0      0 129305760  11344 293564    0    0     0     0 10948 1478748 33 13 55  0  0
20  0      0 129305528  11344 293536    0    0     0    12 11226 1452885 33 12 55  0  0
20  0      0 129305120  11344 293536    0    0     0     0 10392 1457899 33 13 54  0  0
18  0      0 129305104  11344 293496    0    0     0     0 11639 1451624 33 13 54  0  0
18  0      0 129305352  11352 293488    0    0     0    24 11018 1431777 32 13 54  0  0
18  0      0 129305264  11352 293496    0    0     0     0 11912 1460909 33 13 55  0  0
17  0      0 129305712  11352 293432    0    0     0     0 12280 1450338 32 13 55  0  0
16  0      0 129305728  11352 293416    0    0     0    24 10767 1481924 33 13 54  0  0
16  0      0 129305232  11352 293420    0    0     0     0 10351 1483396 33 13 55  0  0
19  0      0 129305840  11360 293368    0    0     0    12 10510 1490695 33 13 55  0  0
17  0      0 129305584  11360 293372    0    0     0     0 10067 1494798 33 13 54  0  0
16  0      0 129305952  11360 293388    0    0     0     0 11368 1476840 33 12 55  0  0
22  0      0 129306184  11360 293388    0    0     0    16 9882 1491355 33 13 54  0  0
19  0      0 129306440  11360 293392    0    0     0     0 10792 1460692 33 12 55  0  0
17  0      0 129306032  11368 293416    0    0     0    24 11086 1469260 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129305504  11368 293456    0    0     0     0 15426 1461556 33 13 55  0  0
18  0      0 129305232  11368 293508    0    0     0     0 10888 1473569 33 12 54  0  0
17  0      0 129304912  11368 293488    0    0     0     0 10679 1477169 33 13 55  0  0
18  0      0 129304688  11368 293480    0    0     0    12 16390 1466313 33 13 54  0  0
18  0      0 129305728  11376 293472    0    0     0    24 12503 1456163 33 12 55  0  0
17  0      0 129304968  11376 293440    0    0     0     0 11847 1447531 33 13 55  0  0
18  0      0 129304672  11376 293520    0    0     0     0 12274 1474503 32 13 54  0  0
19  0      0 129303816  11376 293512    0    0     0     0 10864 1464383 33 13 55  0  0
16  0      0 129303984  11376 293476    0    0     0    16 11417 1453375 33 13 54  0  0
18  0      0 129302888  11384 293420    0    0     0    24 15180 1447166 33 13 55  0  0
17  0      0 129303136  11384 293420    0    0     0     0 10968 1470753 33 13 55  0  0
