procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129481728  15524 301308    0    0     0     0 12122 1424460 33 12 55  0  0
18  0      0 129480768  15524 301324    0    0     0     0 11058 1432256 33 13 55  0  0
18  0      0 129480512  15524 301252    0    0     0     0 10790 1451562 33 12 55  0  0
21  0      0 129480064  15524 301224    0    0     0    20 11035 1439871 33 13 55  0  0
18  0      0 129480192  15532 301224    0    0     0    24 10565 1445803 33 12 54  0  0
19  0      0 129479632  15532 301208    0    0     0     0 11434 1438950 33 13 54  0  0
19  0      0 129479720  15532 301160    0    0     0     0 10271 1453634 33 12 55  0  0
18  0      0 129480904  15532 301128    0    0     0     0 9180 1470659 33 12 55  0  0
19  0      0 129480032  15532 301016    0    0     0     0 10022 1454732 33 13 54  0  0
20  0      0 129480544  15540 301152    0    0     0    12 10152 1481599 33 12 55  0  0
16  0      0 129481184  15540 301160    0    0     0     0 10890 1442519 32 13 55  0  0
16  0      0 129480560  15540 301152    0    0     0     0 10575 1423236 33 12 54  0  0
21  0      0 129480112  15540 301256    0    0     0     0 10847 1431690 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129480288  15540 301232    0    0     0     4 11218 1442928 33 13 55  0  0
18  0      0 129480728  15548 301268    0    0     0    12 10552 1446619 32 13 54  0  0
17  0      0 129479592  15548 301332    0    0     0     0 11056 1444380 33 13 55  0  0
20  0      0 129480120  15548 301452    0    0     0     0 11349 1448552 32 13 55  0  0
20  0      0 129479744  15548 301472    0    0     0     0 10945 1422406 33 12 55  0  0
17  0      0 129479488  15548 301608    0    0     0     0 10256 1424375 33 13 54  0  0
17  0      0 129479392  15556 301576    0    0     0    16 29702 1416254 33 13 55  0  0
19  0      0 129480320  15556 301572    0    0     0     0 44673 1411777 32 13 55  0  0
18  0      0 129479744  15556 301556    0    0     0     0 35443 1424779 33 12 55  0  0
18  0      0 129479744  15556 301580    0    0     0     0 11565 1426326 33 12 55  0  0
17  0      0 129480560  15556 301532    0    0     0     0 11607 1401297 33 12 55  0  0
19  0      0 129481288  15564 301556    0    0     0    12 10841 1391613 33 13 54  0  0
17  0      0 129481856  15564 301636    0    0     0     0 11482 1400611 33 12 55  0  0
16  0      0 129481992  15564 301624    0    0     0     0 11291 1398899 32 13 55  0  0
19  0      0 129482208  15564 301660    0    0     0     0 11607 1408983 33 13 55  0  0
19  0      0 129482768  15564 301772    0    0     0     8 11561 1422643 33 13 55  0  0
19  0      0 129482672  15572 301800    0    0     0    20 11746 1413329 33 12 55  0  0
17  0      0 129483104  15572 301776    0    0     0     0 11051 1419844 33 12 55  0  0
16  0      0 129483088  15572 301776    0    0     0     0 9961 1415280 33 12 55  0  0
17  0      0 129483904  15572 301736    0    0     0     0 11018 1404943 33 12 55  0  0
17  0      0 129484368  15572 301836    0    0     0    20 11440 1407151 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129485200  15580 301840    0    0     0    24 11044 1388147 33 13 55  0  0
19  0      0 129486072  15580 301836    0    0     0     0 10685 1414621 33 12 55  0  0
16  0      0 129485664  15580 301880    0    0     0     0 12465 1430051 33 13 54  0  0
19  0      0 129486048  15580 301852    0    0     0     0 11712 1437033 33 13 54  0  0
20  0      0 129486328  15580 301932    0    0     0    24 12325 1418738 33 12 55  0  0
20  0      0 129485920  15588 302000    0    0     0    12 11777 1424159 33 13 55  0  0
19  0      0 129485448  15588 301972    0    0     0     0 11600 1414118 33 12 55  0  0
16  0      0 129486304  15588 302044    0    0     0     0 11570 1392839 33 12 54  0  0
18  0      0 129485936  15588 302048    0    0     0     0 12179 1445410 33 13 55  0  0
18  0      0 129484512  15588 302112    0    0     0     0 11525 1436709 33 13 55  0  0
17  0      0 129483824  15596 302092    0    0     0    12 10136 1443950 33 12 55  0  0
18  0      0 129483984  15596 302116    0    0     0     0 11017 1455195 33 13 55  0  0
18  0      0 129483848  15596 302132    0    0     0     0 11087 1428859 33 12 55  0  0
19  0      0 129483216  15596 302156    0    0     0     0 11358 1424908 33 12 54  0  0
17  0      0 129483216  15596 302172    0    0     0     0 11203 1436014 33 12 55  0  0
18  0      0 129483496  15604 302180    0    0     0    20 11612 1423008 33 12 55  0  0
17  0      0 129483968  15604 302208    0    0     0     0 12922 1419130 33 13 55  0  0
17  0      0 129483864  15604 302176    0    0     0     0 11065 1443503 33 12 55  0  0
17  0      0 129483632  15604 302184    0    0     0     0 12063 1430973 33 12 55  0  0
19  0      0 129483688  15604 302160    0    0     0     0 11685 1419948 33 12 55  0  0
19  0      0 129483328  15612 302140    0    0     0    24 11458 1424195 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129484064  15612 302176    0    0     0     0 10983 1459766 33 13 55  0  0
17  0      0 129484032  15612 302128    0    0     0     0 11553 1441492 33 12 55  0  0
21  0      0 129483768  15612 302164    0    0     0     0 11278 1436837 33 13 54  0  0
17  0      0 129482656  15612 302036    0    0     0     0 11159 1423234 33 12 55  0  0
17  0      0 129482784  15620 302052    0    0     0    12 12510 1432835 32 13 55  0  0
20  0      0 129483056  15620 301932    0    0     0     0 12855 1430747 33 13 55  0  0
16  0      0 129482656  15620 301956    0    0     0     0 12247 1453724 33 13 54  0  0
20  0      0 129482464  15620 301932    0    0     0     0 13156 1428979 33 12 55  0  0
18  0      0 129482416  15620 301988    0    0     0     0 32279 1429882 33 12 55  0  0
18  0      0 129481824  15628 301972    0    0     0    36 28151 1426046 33 12 54  0  0
19  0      0 129481920  15628 301932    0    0     0     0 10449 1438086 33 12 55  0  0
17  0      0 129482320  15628 301932    0    0     0     0 10995 1468677 33 12 55  0  0
20  0      0 129480992  15628 301916    0    0     0     0 11037 1460914 33 12 55  0  0
16  0      0 129481384  15628 302040    0    0     0     0 10886 1434796 33 13 55  0  0
18  0      0 129481424  15636 302032    0    0     0    24 11274 1419124 32 13 54  0  0
16  0      0 129481912  15636 302032    0    0     0     0 10827 1423859 33 12 55  0  0
17  0      0 129481008  15636 302040    0    0     0     0 10771 1445146 33 13 54  0  0
17  0      0 129481456  15636 302008    0    0     0     0 11954 1431980 33 12 55  0  0
19  0      0 129481456  15636 301948    0    0     0     0 11527 1419261 33 13 55  0  0
17  0      0 129481184  15644 301980    0    0     0    12 11463 1433533 33 13 54  0  0
18  0      0 129481696  15644 301852    0    0     0     0 11603 1438316 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129481536  15644 301804    0    0     0     0 12447 1424340 33 12 55  0  0
17  0      0 129481560  15644 301808    0    0     0     0 12307 1431168 33 12 55  0  0
20  0      0 129480768  15644 301792    0    0     0     0 11918 1434777 33 13 54  0  0
19  0      0 129480808  15652 301784    0    0     0    12 11875 1447338 33 12 55  0  0
20  0      0 129479496  15652 301876    0    0     0     0 11486 1456771 33 13 55  0  0
19  0      0 129479280  15652 301868    0    0     0     0 11122 1478653 33 13 54  0  0
19  0      0 129478744  15652 301888    0    0     0     0 13590 1414094 33 12 55  0  0
20  0      0 129478704  15652 301872    0    0     0     0 12500 1417803 33 12 55  0  0
19  0      0 129478856  15660 301880    0    0     0    32 10740 1457519 33 13 55  0  0
17  0      0 129478656  15660 301976    0    0     0     0 12113 1462748 33 13 54  0  0
18  0      0 129479520  15660 301844    0    0     0     0 11903 1438211 33 12 55  0  0
17  0      0 129479584  15660 301836    0    0     0     0 11584 1433045 33 12 55  0  0
16  0      0 129479856  15660 301832    0    0     0     0 10964 1460183 33 12 55  0  0
19  0      0 129480080  15668 301816    0    0     0    24 11433 1421834 33 13 55  0  0
22  0      0 129480432  15668 301860    0    0     0     0 12273 1429917 33 13 55  0  0
17  0      0 129480464  15668 301860    0    0     0     0 11113 1436087 33 13 55  0  0
17  0      0 129479584  15668 301884    0    0     0     0 10692 1444360 33 13 54  0  0
18  0      0 129479736  15668 301876    0    0     0     0 11622 1446263 33 12 55  0  0
17  0      0 129479632  15676 301852    0    0     0    12 11910 1428448 32 13 55  0  0
17  0      0 129479456  15676 301836    0    0     0    24 12128 1423529 33 13 55  0  0
20  0      0 129478696  15676 301836    0    0     0     0 12775 1416339 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129479872  15676 301804    0    0     0     0 12226 1420826 33 12 55  0  0
17  0      0 129479584  15676 301836    0    0     0     0 11532 1433909 33 12 55  0  0
19  0      0 129479496  15684 301828    0    0     0    24 11448 1440519 33 13 54  0  0
17  0      0 129478688  15684 301792    0    0     0     0 11767 1436002 33 13 55  0  0
16  0      0 129479280  15684 301832    0    0     0     0 10969 1458992 33 12 55  0  0
18  0      0 129478680  15684 301824    0    0     0     0 10682 1442293 33 13 55  0  0
18  0      0 129478544  15684 301828    0    0     0     0 11534 1440303 33 13 55  0  0
18  0      0 129478128  15692 301768    0    0     0    12 11704 1433455 33 13 55  0  0
19  0      0 129479016  15692 301744    0    0     0     4 11417 1460177 33 13 54  0  0
18  0      0 129478800  15692 301712    0    0     0     0 11717 1432017 33 13 54  0  0
20  0      0 129478912  15692 301712    0    0     0     0 18024 1422357 32 13 55  0  0
18  0      0 129478088  15692 301732    0    0     0     0 11722 1434440 33 13 55  0  0
19  0      0 129478520  15700 301796    0    0     0    12 12914 1425329 33 13 55  0  0
20  0      0 129477408  15700 301776    0    0     0     0 11919 1427664 33 13 54  0  0
17  0      0 129478272  15700 301788    0    0     0     0 12544 1417377 32 13 55  0  0
17  0      0 129478680  15700 301772    0    0     0     0 11566 1434119 33 13 55  0  0
19  0      0 129478240  15700 301828    0    0     0     0 14063 1409317 33 13 55  0  0
17  0      0 129477872  15708 301972    0    0     0    12 11779 1395026 33 12 55  0  0
19  0      0 129477216  15840 302128    0    0   304     8 11292 1401071 33 12 54  0  0
18  0      0 129477832  15840 302184    0    0     0     0 10559 1411211 33 12 55  0  0
20  0      0 129477952  15840 302184    0    0     0     0 11017 1401994 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129478240  15840 302188    0    0     0     0 10647 1398050 33 12 55  0  0
20  0      0 129477816  15848 302228    0    0     0    28 15837 1418123 33 12 55  0  0
19  0      0 129477440  15848 302224    0    0     0    20 11352 1425631 33 12 55  0  0
17  0      0 129477560  15848 302156    0    0     0     0 11532 1408231 33 12 55  0  0
19  0      0 129477528  15848 302076    0    0     0     0 11752 1408598 33 12 55  0  0
18  0      0 129477696  15848 302068    0    0     0     0 10657 1408770 32 13 55  0  0
19  0      0 129478368  15856 302076    0    0     0    12 10924 1386783 33 13 55  0  0
17  0      0 129478256  15856 302132    0    0     0     0 11330 1408759 33 12 55  0  0
18  0      0 129479184  15856 302144    0    0     0     0 11109 1421648 33 13 55  0  0
22  0      0 129478344  15856 302128    0    0     0     0 11218 1390129 33 12 55  0  0
20  0      0 129479312  15856 302144    0    0     0     0 12144 1391709 33 13 55  0  0
22  0      0 129479472  15864 302128    0    0     0    12 15639 1398709 33 13 55  0  0
19  0      0 129479200  15864 302144    0    0     0    20 10579 1427877 33 13 55  0  0
17  0      0 129478800  15864 302160    0    0     0     0 11250 1426162 33 13 55  0  0
22  0      0 129479264  15864 302200    0    0     0     0 10469 1437611 33 12 55  0  0
21  0      0 129480272  15864 302172    0    0     0     0 11032 1419741 33 12 55  0  0
22  0      0 129479936  15872 302140    0    0     0    24 10683 1419622 33 13 54  0  0
18  0      0 129479944  15872 302244    0    0     0     0 14945 1398739 33 12 55  0  0
18  0      0 129480320  15872 302236    0    0     0     0 10927 1414278 33 12 55  0  0
20  0      0 129480608  15872 302228    0    0     0     0 10473 1427347 33 12 55  0  0
21  0      0 129480064  15872 302252    0    0     0     0 10226 1406092 34 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129479856  15880 302232    0    0     0    12 10850 1401631 33 12 55  0  0
17  0      0 129480128  15880 302112    0    0     0     0 12632 1431700 33 12 55  0  0
21  0      0 129481792  15880 301948    0    0     0     0 14192 1450106 33 13 55  0  0
17  0      0 129480960  15880 301972    0    0     0     0 11944 1456197 32 13 54  0  0
19  0      0 129480400  15880 301932    0    0     0     0 11514 1465320 32 13 54  0  0
18  0      0 129480528  15888 301948    0    0     0    12 11124 1459845 33 12 55  0  0
17  0      0 129481288  15888 301924    0    0     0     0 11159 1447636 33 12 55  0  0
19  0      0 129481536  15888 301932    0    0     0     8 11636 1445452 33 12 55  0  0
23  0      0 129480824  15888 301932    0    0     0     0 48812 1428893 33 13 55  0  0
21  0      0 129481280  15888 301928    0    0     0     0 50695 1411705 33 13 54  0  0
16  0      0 129480416  15896 301936    0    0     0    12 55334 1398799 33 12 55  0  0
17  0      0 129480288  15896 301936    0    0     0     0 24082 1428656 33 12 55  0  0
18  0      0 129480432  15896 301936    0    0     0     0 10562 1459552 33 13 55  0  0
19  0      0 129480256  15896 301984    0    0     0     0 10389 1449762 34 12 55  0  0
17  1      0 129479072  15900 302040    0    0     0     8 11792 1430679 33 12 55  0  0
19  0      0 129479824  15904 302028    0    0     0     4 11554 1417107 33 12 55  0  0
17  0      0 129479600  15904 302012    0    0     0     0 12125 1428345 33 12 55  0  0
21  0      0 129479328  15904 302096    0    0     0     0 11831 1427327 33 12 55  0  0
19  0      0 129479544  15904 302000    0    0     0     0 11681 1424589 33 13 54  0  0
16  1      0 129479888  15912 302032    0    0     0    12 11450 1425340 32 13 55  0  0
17  0      0 129477952  15912 302096    0    0     0     0 12033 1419437 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129478360  15912 302080    0    0     0     0 11291 1412801 33 12 55  0  0
24  0      0 129478752  15912 302068    0    0     0    20 11788 1443890 33 12 55  0  0
18  0      0 129478512  15912 302068    0    0     0     0 10642 1455315 33 12 55  0  0
16  1      0 129478368  15920 302104    0    0     0    24 11730 1420950 33 12 55  0  0
18  0      0 129478056  15920 302172    0    0     0     0 12172 1424685 33 12 55  0  0
22  0      0 129477920  15920 302172    0    0     0     0 11506 1448822 33 12 55  0  0
18  0      0 129477832  15920 302148    0    0     0    12 12118 1442195 32 13 55  0  0
19  0      0 129477800  15920 302184    0    0     0     0 11685 1403409 33 13 55  0  0
19  1      0 129477552  15928 302160    0    0     0    12 11245 1433513 33 12 55  0  0
20  0      0 129477824  15928 302168    0    0     0     0 12146 1430584 33 13 55  0  0
19  0      0 129478496  15928 302040    0    0     0     0 11770 1430294 33 13 55  0  0
18  0      0 129478488  15928 302080    0    0     0     0 12066 1428529 33 12 55  0  0
18  0      0 129477848  15928 302128    0    0     0     0 11484 1452930 33 12 55  0  0
19  1      0 129477232  16072 302144    0    0   132   168 12800 1436504 33 12 54  0  0
21  0      0 129477712  16072 302048    0    0     0     0 12033 1436650 33 12 55  0  0
18  0      0 129477568  16072 302048    0    0     0     0 12927 1418669 33 13 55  0  0
18  0      0 129477392  16072 302024    0    0     0     8 12701 1427993 33 13 55  0  0
20  0      0 129477592  16072 301960    0    0     0     0 12082 1434212 33 13 54  0  0
23  1      0 129478264  16080 301928    0    0     0    24 11544 1433073 33 12 55  0  0
17  0      0 129478512  16080 301940    0    0     0     0 11354 1455219 32 13 54  0  0
17  0      0 129478400  16080 301924    0    0     0     0 11640 1459809 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129478880  16080 301836    0    0     0     0 10596 1441438 33 12 55  0  0
17  0      0 129479424  16080 301804    0    0     0   192 11486 1431624 33 12 55  0  0
19  1      0 129479248  16088 301740    0    0     0    24 11914 1441244 33 13 55  0  0
21  0      0 129480240  16088 301712    0    0     0     0 12289 1439774 33 13 54  0  0
16  0      0 129480240  16088 301712    0    0     0     0 12008 1416475 33 12 55  0  0
17  0      0 129479720  16088 301612    0    0     0     0 11670 1432364 33 12 55  0  0
19  0      0 129479432  16088 301540    0    0     0    16 11830 1414322 32 13 54  0  0
16  1      0 129479672  16096 301480    0    0     0    24 11416 1442021 33 13 54  0  0
19  0      0 129479984  16096 301408    0    0     0     0 11651 1445743 33 12 55  0  0
17  0      0 129480688  16096 301360    0    0     0     0 10779 1464027 33 13 54  0  0
17  0      0 129479792  16096 301360    0    0     0     0 46580 1448428 33 13 55  0  0
16  0      0 129480400  16096 301256    0    0     0     0 63711 1436676 33 13 55  0  0
19  0      0 129480520  16104 301256    0    0     0    32 21639 1438939 33 12 55  0  0
18  0      0 129480760  16104 301148    0    0     0     0 12716 1428771 33 12 55  0  0
16  0      0 129481104  16104 301308    0    0     0     0 11432 1422336 32 13 54  0  0
19  0      0 129480792  16104 301400    0    0     0     0 11612 1456310 33 12 55  0  0
18  0      0 129480688  16104 301416    0    0     0     0 11935 1423874 33 13 55  0  0
17  0      0 129480480  16112 301392    0    0     0    48 10702 1444778 33 13 54  0  0
24  0      0 129479776  16112 301360    0    0     0     0 11134 1427080 33 13 55  0  0
20  0      0 129480016  16112 301360    0    0     0     0 11149 1452864 33 13 54  0  0
19  0      0 129479912  16112 301220    0    0     0     0 12507 1448898 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129480240  16112 301268    0    0     0     0 12654 1437834 33 12 55  0  0
18  0      0 129479920  16120 301228    0    0     0    12 11519 1425804 33 12 55  0  0
17  0      0 129479920  16120 301244    0    0     0    20 11957 1443298 33 13 55  0  0
19  0      0 129480072  16120 301060    0    0     0     0 12095 1439891 34 12 55  0  0
17  0      0 129479696  16120 301084    0    0     0     0 11729 1438953 33 12 55  0  0
16  0      0 129480528  16120 301084    0    0     0     0 15578 1426914 33 13 55  0  0
17  0      0 129479872  16128 301052    0    0     0    24 12199 1429569 33 13 54  0  0
20  0      0 129479584  16128 300944    0    0     0    12 11316 1439249 33 12 55  0  0
18  0      0 129479136  16128 300928    0    0     0     0 12388 1428916 33 12 55  0  0
18  0      0 129479136  16128 300936    0    0     0     0 12518 1423666 32 13 54  0  0
18  0      0 129478688  16128 300896    0    0     0     0 12472 1425143 33 13 55  0  0
16  0      0 129479000  16136 300880    0    0     0    24 11280 1428066 33 13 54  0  0
19  0      0 129479008  16136 300888    0    0     0     0 12004 1429146 33 12 55  0  0
17  0      0 129478592  16136 300916    0    0     0    24 11788 1428235 32 13 55  0  0
16  0      0 129479488  16136 300936    0    0     0     0 11421 1437291 33 12 54  0  0
22  0      0 129479728  16136 300956    0    0     0     0 11358 1460508 32 13 55  0  0
19  0      0 129480320  16144 300896    0    0     0    12 11631 1448920 33 12 55  0  0
18  0      0 129480656  16144 300808    0    0     0     0 12312 1444306 32 13 54  0  0
17  0      0 129480912  16144 300820    0    0     0    12 12460 1453625 33 13 54  0  0
20  0      0 129480496  16144 300860    0    0     0     0 12645 1432547 33 13 55  0  0
20  0      0 129480176  16144 300828    0    0     0     0 11682 1435972 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129479872  16152 300784    0    0     0    24 12399 1426988 33 12 55  0  0
17  0      0 129479616  16152 300800    0    0     0     0 12485 1446148 32 13 55  0  0
18  0      0 129479872  16152 300816    0    0     0     0 12335 1446075 33 13 55  0  0
17  0      0 129480128  16152 300832    0    0     0    16 13666 1415986 32 13 54  0  0
17  0      0 129480160  16152 300920    0    0     0     0 11562 1427639 33 12 55  0  0
20  0      0 129479328  16160 300880    0    0     0    24 11725 1446574 33 12 55  0  0
20  0      0 129479312  16160 300888    0    0     0     0 11940 1430367 33 13 55  0  0
18  0      0 129478976  16160 300864    0    0     0     0 10749 1455541 33 13 55  0  0
19  0      0 129478240  16160 300876    0    0     0    12 12414 1429978 33 13 54  0  0
18  0      0 129477712  16160 300932    0    0     0     0 11077 1428199 33 12 55  0  0
17  0      0 129478440  16168 300920    0    0     0    24 21809 1424103 33 13 55  0  0
19  0      0 129478016  16168 300880    0    0     0     0 11231 1414506 33 12 55  0  0
20  0      0 129478256  16168 300896    0    0     0     0 51517 1403072 33 12 55  0  0
17  0      0 129478344  16168 300920    0    0     0     0 15014 1412611 33 13 55  0  0
17  0      0 129477744  16168 300920    0    0     0    24 10865 1400240 33 12 55  0  0
19  0      0 129477984  16176 300944    0    0     0    12 11542 1413474 33 13 54  0  0
16  0      0 129477968  16176 300944    0    0     0     0 10212 1418499 33 12 55  0  0
18  0      0 129478016  16176 300988    0    0     0     0 11049 1402687 33 13 55  0  0
21  0      0 129477488  16176 301004    0    0     0     0 11916 1428862 33 13 55  0  0
19  0      0 129478320  16176 300924    0    0     0    16 12109 1450692 33 12 55  0  0
19  0      0 129478208  16184 300988    0    0     0    28 12838 1439123 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129477944  16184 301052    0    0     0     0 12056 1452345 33 13 55  0  0
18  0      0 129477184  16184 301076    0    0     0     0 12336 1423000 33 13 55  0  0
18  0      0 129477200  16184 301076    0    0     0     0 11642 1435008 33 12 55  0  0
18  0      0 129477888  16184 300960    0    0     0     0 11861 1432343 33 13 54  0  0
18  0      0 129478384  16192 300960    0    0     0    44 11378 1446970 33 12 54  0  0
16  0      0 129477528  16192 301028    0    0     0     0 12098 1450176 33 13 55  0  0
17  0      0 129478048  16192 300980    0    0     0     0 12199 1446577 33 13 55  0  0
20  0      0 129477904  16192 300908    0    0     0     0 11113 1441200 32 13 55  0  0
18  0      0 129479776  16192 300892    0    0     0     0 11840 1444290 33 12 55  0  0
17  0      0 129480264  16200 300900    0    0     0    36 13076 1419027 33 13 54  0  0
20  0      0 129480416  16200 300888    0    0     0     0 12213 1418121 33 13 55  0  0
18  0      0 129480576  16200 300856    0    0     0     0 11533 1419871 33 13 55  0  0
18  0      0 129481048  16200 300872    0    0     0     0 12168 1419042 33 13 55  0  0
21  0      0 129481144  16200 300888    0    0     0     0 11466 1460252 33 13 54  0  0
17  0      0 129480720  16208 300848    0    0     0    12 11276 1438462 34 12 55  0  0
19  0      0 129480352  16208 300848    0    0     0    12 10629 1419071 33 13 54  0  0
17  0      0 129478784  16208 300828    0    0     0     0 11890 1439486 33 13 54  0  0
19  0      0 129479440  16208 300812    0    0     0     0 11256 1450244 33 13 55  0  0
19  0      0 129479328  16208 300792    0    0     0     0 12271 1429013 33 12 55  0  0
21  0      0 129479504  16216 300776    0    0     0    24 11520 1449524 33 13 55  0  0
16  0      0 129479608  16216 300792    0    0     0    16 11769 1420845 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129478672  16216 300724    0    0     0     0 11653 1439327 33 12 55  0  0
19  0      0 129478568  16216 300724    0    0     0     0 12274 1421270 33 13 55  0  0
18  0      0 129478960  16216 300716    0    0     0     0 11529 1422996 33 12 55  0  0
18  0      0 129478592  16224 300712    0    0     0    24 12233 1434388 33 13 55  0  0
20  0      0 129478880  16224 300708    0    0     0     0 12496 1429277 33 12 55  0  0
18  0      0 129478928  16224 300676    0    0     0    12 11597 1442410 33 13 55  0  0
20  0      0 129479400  16224 300684    0    0     0     0 11531 1432312 33 13 55  0  0
25  0      0 129479336  16224 300668    0    0     0     0 12188 1434432 33 12 55  0  0
18  0      0 129478448  16232 300668    0    0     0    24 11205 1446752 33 13 55  0  0
19  0      0 129478448  16232 300668    0    0     0     0 12083 1447366 33 12 55  0  0
17  0      0 129477712  16232 300668    0    0     0    24 39241 1443536 32 13 54  0  0
20  0      0 129478464  16232 300680    0    0     0     0 42005 1443361 33 13 55  0  0
17  0      0 129478488  16232 300660    0    0     0     0 39549 1421263 33 12 55  0  0
19  0      0 129479216  16240 300648    0    0     0    12 46830 1435588 33 12 54  0  0
18  0      0 129480120  16240 300632    0    0     0     0 12380 1451442 33 12 55  0  0
19  0      0 129479536  16240 300600    0    0     0     0 11498 1450838 33 12 55  0  0
19  0      0 129478816  16240 300596    0    0     0    12 11186 1464772 33 12 55  0  0
19  0      0 129479120  16240 300560    0    0     0     0 12929 1440399 33 13 55  0  0
17  0      0 129478848  16248 300560    0    0     0    24 11718 1423116 33 12 55  0  0
17  0      0 129479112  16248 300568    0    0     0     0 12492 1416058 32 13 55  0  0
20  0      0 129479344  16248 300568    0    0     0     0 12104 1429592 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129479520  16248 300568    0    0     0    20 11290 1456812 33 13 54  0  0
18  0      0 129479168  16248 300564    0    0     0     0 12771 1421624 33 12 55  0  0
17  0      0 129479192  16256 300556    0    0     0    28 10588 1418266 33 12 55  0  0
17  0      0 129479104  16256 300556    0    0     0     0 11602 1427207 33 13 55  0  0
19  0      0 129477872  16256 300532    0    0     0     0 11548 1441844 33 12 55  0  0
17  0      0 129478032  16256 300516    0    0     0     0 11450 1443193 33 13 55  0  0
18  0      0 129477520  16256 300528    0    0     0    24 11862 1416840 33 13 55  0  0
20  0      0 129477280  16264 300444    0    0     0    20 11778 1431563 33 12 54  0  0
17  0      0 129477184  16264 300532    0    0     0     0 12416 1431155 33 13 55  0  0
20  0      0 129477000  16264 300596    0    0     0     0 11727 1453455 33 13 55  0  0
17  0      0 129477512  16264 300716    0    0     0     0 11570 1449407 33 12 54  0  0
19  0      0 129477520  16264 300716    0    0     0    32 11802 1452797 33 12 55  0  0
18  0      0 129477024  16272 300724    0    0     0    24 12603 1448351 33 13 55  0  0
17  0      0 129477992  16272 300732    0    0     0     0 11867 1439753 33 12 55  0  0
20  0      0 129478640  16272 300736    0    0     0     0 12093 1417446 32 13 55  0  0
20  0      0 129478672  16272 300736    0    0     0     0 11195 1441684 33 12 55  0  0
17  0      0 129478928  16272 300736    0    0     0     0 11841 1436085 33 12 55  0  0
18  0      0 129478976  16280 300816    0    0     0    36 12417 1405711 33 12 55  0  0
19  0      0 129478656  16280 300896    0    0     0     0 12318 1430332 33 12 55  0  0
21  0      0 129478808  16280 301008    0    0     0     0 12619 1446800 33 12 55  0  0
21  0      0 129478320  16280 301000    0    0     0     0 11478 1449158 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129478080  16280 300980    0    0     0     0 11471 1423764 33 13 55  0  0
17  0      0 129478096  16288 300924    0    0     0    56 12003 1418603 33 13 55  0  0
17  0      0 129478008  16288 300892    0    0     0     0 11550 1427206 32 13 55  0  0
18  0      0 129477992  16288 300928    0    0     0     0 11269 1434671 33 12 55  0  0
18  0      0 129478384  16288 300920    0    0     0     0 12831 1404910 33 12 55  0  0
18  0      0 129478880  16288 300932    0    0     0     0 12804 1429974 33 13 55  0  0
